Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
319-44-1357,B,Yangon,Normal,Male,Sports and travel,86.38,9,38.871,816.291,11/25/2025,13:43,Credit card,4.2
378-16-9342,B,Mandalay,Normal,Female,Home and lifestyle,81.34,8,32.536,683.256,05/14/2025,19:53,Ewallet,8.5
418-52-0509,C,Naypyitaw,Member,Female,Electronic accessories,79.3,3,11.895,249.795,04/07/2025,04:52,Credit card,9.8
378-88-2040,B,Yangon,Normal,Female,Health and beauty,17.43,6,5.229,109.809,11/27/2025,10:40,Credit card,8.6
190-01-4587,A,Mandalay,Member,Male,Electronic accessories,60.27,2,6.027,126.567,04/26/2025,09:04,Cash,4.5
898-44-0691,A,Yangon,Normal,Female,Health and beauty,31.53,2,3.153,66.213,02/18/2025,19:09,Cash,4.4
078-32-7409,A,Mandalay,Normal,Male,Fashion accessories,49.69,5,12.4225,260.8725,07/06/2025,19:41,Cash,5.6
401-88-3515,A,Yangon,Member,Female,Food and beverages,66.4,3,9.96,209.16,01/06/2026,19:29,Cash,10.0
427-48-3758,C,Mandalay,Member,Male,Sports and travel,71.23,10,35.615,747.915,08/15/2025,09:53,Credit card,6.3
635-21-4891,A,Mandalay,Normal,Male,Health and beauty,57.09,7,19.9815,419.6115,09/28/2025,18:34,Cash,9.8
186-53-6353,C,Mandalay,Member,Male,Fashion accessories,16.59,5,4.1475,87.0975,07/19/2025,16:22,Credit card,7.6
036-62-9648,B,Yangon,Normal,Male,Fashion accessories,25.09,9,11.2905,237.1005,09/24/2025,20:11,Cash,4.8
704-49-7612,B,Naypyitaw,Member,Female,Sports and travel,64.11,7,22.4385,471.2085,05/06/2025,18:21,Credit card,6.9
589-93-7871,C,Mandalay,Normal,Female,Food and beverages,97.27,3,14.5905,306.4005,07/21/2025,22:34,Ewallet,8.6
348-13-2655,C,Mandalay,Member,Male,Electronic accessories,24.64,3,3.696,77.616,12/19/2025,03:06,Cash,4.4
268-26-6504,B,Yangon,Member,Female,Electronic accessories,71.28,6,21.384,449.064,08/04/2025,10:22,Credit card,8.7
611-00-3600,A,Mandalay,Normal,Female,Sports and travel,72.1,8,28.84,605.64,11/29/2025,13:08,Cash,5.1
163-37-0548,B,Naypyitaw,Member,Female,Food and beverages,97.64,8,39.056,820.176,03/01/2025,12:43,Credit card,9.4
918-45-4765,A,Naypyitaw,Member,Female,Home and lifestyle,25.37,7,8.8795,186.4695,10/04/2025,06:53,Credit card,8.8
440-41-4440,C,Naypyitaw,Member,Male,Health and beauty,83.54,2,8.354,175.434,02/21/2025,23:23,Cash,9.6
421-97-7477,C,Yangon,Member,Female,Fashion accessories,49.15,2,4.915,103.215,01/03/2026,09:41,Credit card,8.2
594-26-7751,B,Naypyitaw,Normal,Male,Food and beverages,83.64,3,12.546,263.466,09/16/2025,15:21,Credit card,4.4
042-21-9657,B,Yangon,Normal,Male,Sports and travel,68.81,2,6.881,144.501,11/16/2025,00:50,Cash,10.0
883-61-8443,C,Naypyitaw,Normal,Female,Health and beauty,34.99,8,13.996,293.916,02/18/2025,02:08,Cash,6.6
264-16-3572,C,Mandalay,Member,Female,Food and beverages,52.14,9,23.463,492.723,05/03/2025,08:03,Cash,6.7
944-00-7204,B,Yangon,Normal,Male,Home and lifestyle,40.29,6,12.087,253.827,04/07/2025,04:00,Cash,6.2
112-35-7445,A,Naypyitaw,Normal,Female,Health and beauty,66.18,5,16.545,347.445,03/15/2025,03:44,Credit card,5.5
553-97-0776,A,Naypyitaw,Member,Male,Fashion accessories,40.1,5,10.025,210.525,11/24/2025,17:41,Credit card,6.1
263-71-0742,B,Yangon,Normal,Male,Electronic accessories,21.46,1,1.073,22.533,08/11/2025,22:18,Cash,5.1
359-42-9915,C,Naypyitaw,Normal,Male,Home and lifestyle,37.24,8,14.896,312.816,09/22/2025,16:07,Credit card,6.4
111-31-8966,C,Naypyitaw,Normal,Male,Health and beauty,87.58,1,4.379,91.959,08/26/2025,12:42,Ewallet,6.6
326-61-1114,A,Mandalay,Member,Female,Fashion accessories,26.75,8,10.7,224.7,04/25/2025,00:31,Cash,8.4
733-40-8172,B,Mandalay,Normal,Female,Electronic accessories,96.45,4,19.29,405.09,12/18/2025,00:22,Credit card,6.2
306-29-9827,C,Yangon,Member,Male,Fashion accessories,30.49,7,10.6715,224.1015,02/24/2025,17:15,Cash,6.3
247-30-2669,B,Naypyitaw,Member,Male,Home and lifestyle,97.68,7,34.188,717.948,12/19/2025,15:26,Cash,6.1
892-40-3126,B,Yangon,Normal,Female,Fashion accessories,77.65,3,11.6475,244.5975,04/24/2025,17:39,Cash,7.3
166-77-3085,A,Mandalay,Member,Male,Food and beverages,27.18,5,6.795,142.695,09/19/2025,12:58,Ewallet,4.1
848-19-1890,C,Yangon,Member,Female,Food and beverages,84.84,5,21.21,445.41,08/24/2025,03:42,Cash,8.9
400-16-6113,C,Mandalay,Member,Male,Fashion accessories,87.45,2,8.745,183.645,11/19/2025,21:33,Credit card,9.6
184-00-8405,C,Mandalay,Member,Female,Home and lifestyle,27.65,5,6.9125,145.1625,11/19/2025,19:13,Ewallet,5.0
581-03-7349,C,Mandalay,Normal,Male,Fashion accessories,85.03,5,21.2575,446.4075,03/06/2025,04:21,Cash,5.8
864-45-8955,A,Naypyitaw,Normal,Male,Electronic accessories,23.85,4,4.77,100.17,06/16/2025,07:50,Credit card,9.4
992-35-4582,B,Yangon,Member,Female,Fashion accessories,15.66,9,7.047,147.987,05/04/2025,15:52,Ewallet,8.2
685-04-9315,A,Mandalay,Normal,Male,Home and lifestyle,44.41,4,8.882,186.522,10/17/2025,15:42,Cash,10.0
921-64-8795,A,Mandalay,Member,Female,Electronic accessories,32.66,3,4.899,102.879,09/01/2025,08:22,Ewallet,8.8
045-40-3920,C,Yangon,Normal,Male,Home and lifestyle,72.57,9,32.6565,685.7865,10/11/2025,20:23,Ewallet,9.7
983-58-0106,C,Naypyitaw,Normal,Male,Health and beauty,67.55,9,30.3975,638.3475,06/15/2025,23:21,Cash,8.8
588-00-4861,B,Mandalay,Member,Female,Electronic accessories,42.4,8,16.96,356.16,09/11/2025,18:47,Cash,8.2
280-47-3633,B,Yangon,Member,Male,Food and beverages,99.52,3,14.928,313.488,08/19/2025,22:33,Credit card,4.2
837-45-6434,A,Mandalay,Normal,Male,Food and beverages,73.24,8,29.296,615.216,03/24/2025,04:07,Credit card,9.5
510-35-4880,B,Mandalay,Member,Female,Food and beverages,29.75,5,7.4375,156.1875,03/17/2025,19:59,Credit card,8.6
789-78-8382,A,Yangon,Member,Male,Food and beverages,63.0,5,15.75,330.75,11/22/2025,05:48,Ewallet,9.7
672-89-0580,C,Mandalay,Normal,Female,Home and lifestyle,10.46,9,4.707,98.847,01/22/2026,02:03,Cash,7.9
806-97-8153,B,Yangon,Normal,Female,Food and beverages,78.3,1,3.915,82.215,03/19/2025,02:44,Credit card,4.4
115-26-8366,C,Mandalay,Member,Female,Electronic accessories,25.46,8,10.184,213.864,01/07/2026,20:10,Credit card,9.3
510-64-0162,B,Yangon,Member,Female,Electronic accessories,21.1,1,1.055,22.155,11/30/2025,06:21,Cash,5.5
402-68-1923,B,Yangon,Normal,Female,Sports and travel,70.68,9,31.806,667.926,04/18/2025,08:26,Ewallet,8.5
769-66-0184,A,Naypyitaw,Normal,Female,Sports and travel,24.41,3,3.6615,76.8915,11/28/2025,18:31,Cash,7.7
749-52-4683,B,Yangon,Normal,Female,Fashion accessories,53.29,10,26.645,559.545,05/08/2025,06:24,Credit card,4.7
594-13-5005,B,Mandalay,Member,Male,Electronic accessories,37.11,5,9.2775,194.8275,07/07/2025,13:57,Ewallet,9.1
811-99-3993,A,Naypyitaw,Member,Male,Food and beverages,96.53,8,38.612,810.852,07/27/2025,09:50,Cash,7.3
905-10-6903,C,Yangon,Member,Female,Food and beverages,95.74,2,9.574,201.054,06/19/2025,20:43,Ewallet,4.5
397-68-2766,C,Naypyitaw,Member,Female,Fashion accessories,26.48,5,6.62,139.02,07/16/2025,23:58,Cash,5.5
270-44-9426,A,Mandalay,Member,Female,Health and beauty,72.23,3,10.8345,227.5245,04/02/2025,00:08,Cash,5.2
791-88-0862,A,Naypyitaw,Normal,Female,Health and beauty,38.84,3,5.826,122.346,05/06/2025,20:32,Credit card,6.1
480-28-3811,B,Yangon,Normal,Male,Food and beverages,82.11,3,12.3165,258.6465,10/01/2025,06:15,Cash,4.6
030-41-8891,A,Yangon,Member,Female,Electronic accessories,74.94,6,22.482,472.122,04/26/2025,02:40,Ewallet,6.8
485-53-0991,B,Mandalay,Member,Female,Sports and travel,98.78,4,19.756,414.876,12/01/2025,20:00,Ewallet,9.0
698-50-9466,B,Yangon,Member,Male,Electronic accessories,53.22,1,2.661,55.881,10/29/2025,01:57,Ewallet,4.4
840-14-0253,C,Naypyitaw,Normal,Female,Fashion accessories,84.3,1,4.215,88.515,07/17/2025,14:11,Cash,6.2
521-47-7023,C,Naypyitaw,Normal,Female,Health and beauty,70.67,8,28.268,593.628,11/19/2025,11:33,Cash,5.9
319-10-8119,B,Naypyitaw,Member,Male,Home and lifestyle,77.72,9,34.974,734.454,12/09/2025,00:44,Ewallet,4.7
865-76-6840,B,Mandalay,Normal,Female,Fashion accessories,28.93,7,10.1255,212.6355,09/08/2025,03:13,Ewallet,6.3
700-68-1312,C,Naypyitaw,Normal,Female,Sports and travel,94.6,4,18.92,397.32,05/10/2025,08:37,Ewallet,9.7
105-76-9899,A,Yangon,Normal,Female,Fashion accessories,64.58,3,9.687,203.427,04/28/2025,03:16,Cash,8.2
912-51-9132,B,Yangon,Member,Male,Sports and travel,18.57,4,3.714,77.994,06/05/2025,15:34,Cash,4.7
415-37-3094,C,Yangon,Member,Female,Food and beverages,27.97,1,1.3985,29.3685,09/07/2025,12:23,Cash,5.1
465-07-1311,B,Yangon,Member,Female,Sports and travel,68.05,9,30.6225,643.0725,08/28/2025,13:17,Credit card,7.1
212-69-8607,C,Naypyitaw,Normal,Female,Home and lifestyle,49.27,9,22.1715,465.6015,04/10/2025,16:32,Cash,9.6
144-21-3219,C,Yangon,Normal,Male,Electronic accessories,52.35,4,10.47,219.87,01/24/2026,21:16,Credit card,9.3
230-73-2407,B,Mandalay,Member,Female,Food and beverages,66.25,5,16.5625,347.8125,04/11/2025,09:07,Ewallet,5.8
573-85-6157,C,Yangon,Normal,Male,Sports and travel,19.28,9,8.676,182.196,01/10/2026,04:29,Ewallet,9.5
422-14-8378,B,Naypyitaw,Normal,Female,Food and beverages,96.61,10,48.305,1014.405,10/30/2025,08:25,Ewallet,7.4
384-99-0687,B,Naypyitaw,Member,Female,Home and lifestyle,90.58,7,31.703,665.763,12/21/2025,07:21,Ewallet,6.9
685-12-0835,C,Yangon,Member,Female,Electronic accessories,24.08,9,10.836,227.556,08/11/2025,08:31,Cash,8.8
878-87-2510,A,Mandalay,Normal,Male,Home and lifestyle,92.21,3,13.8315,290.4615,11/19/2025,18:53,Ewallet,5.0
715-71-9950,A,Naypyitaw,Normal,Female,Health and beauty,47.36,9,21.312,447.552,02/08/2026,18:21,Cash,8.0
865-18-1478,C,Naypyitaw,Normal,Female,Fashion accessories,24.92,2,2.492,52.332,12/19/2025,23:22,Ewallet,6.5
078-21-0078,A,Yangon,Normal,Female,Home and lifestyle,75.58,9,34.011,714.231,03/09/2025,19:05,Cash,6.4
773-94-4025,C,Yangon,Member,Male,Fashion accessories,94.18,1,4.709,98.889,12/31/2025,10:21,Ewallet,5.6
810-80-4557,C,Mandalay,Normal,Male,Electronic accessories,68.24,9,30.708,644.868,11/08/2025,02:57,Cash,4.5
253-50-0242,A,Naypyitaw,Member,Female,Home and lifestyle,48.64,7,17.024,357.504,02/21/2025,21:07,Credit card,7.5
041-26-1375,B,Mandalay,Normal,Female,Food and beverages,99.09,8,39.636,832.356,03/13/2025,20:56,Ewallet,7.8
356-35-0392,C,Mandalay,Normal,Male,Electronic accessories,70.81,1,3.5405,74.3505,03/19/2025,20:30,Credit card,5.1
997-77-3003,A,Mandalay,Member,Male,Electronic accessories,75.45,8,30.18,633.78,06/24/2025,23:45,Credit card,4.8
613-78-8174,A,Naypyitaw,Normal,Male,Home and lifestyle,14.6,2,1.46,30.66,01/12/2026,12:01,Credit card,8.2
725-23-5159,C,Naypyitaw,Normal,Female,Electronic accessories,52.71,5,13.1775,276.7275,11/23/2025,01:28,Ewallet,7.8
509-72-8009,A,Naypyitaw,Member,Male,Food and beverages,76.65,7,26.8275,563.3775,01/07/2026,16:12,Cash,4.3
273-20-0342,A,Yangon,Member,Female,Health and beauty,67.56,1,3.378,70.938,08/19/2025,05:21,Credit card,5.9
300-34-6111,A,Naypyitaw,Normal,Female,Home and lifestyle,21.35,7,7.4725,156.9225,09/05/2025,15:06,Credit card,6.7
645-38-3827,B,Naypyitaw,Member,Female,Home and lifestyle,33.47,2,3.347,70.287,02/25/2025,04:43,Cash,8.4
983-17-1452,B,Naypyitaw,Member,Male,Sports and travel,68.1,4,13.62,286.02,11/28/2025,04:15,Cash,5.7
860-94-0947,B,Mandalay,Normal,Male,Food and beverages,65.67,1,3.2835,68.9535,11/19/2025,05:30,Credit card,7.9
879-92-4200,A,Yangon,Member,Female,Sports and travel,91.14,5,22.785,478.485,10/12/2025,17:39,Credit card,7.9
285-02-3469,B,Yangon,Member,Female,Fashion accessories,33.57,5,8.3925,176.2425,11/04/2025,15:52,Cash,9.6
952-55-5201,C,Mandalay,Member,Female,Sports and travel,75.05,2,7.505,157.605,03/05/2025,16:59,Credit card,9.4
051-11-9535,C,Yangon,Member,Male,Food and beverages,59.6,2,5.96,125.16,10/06/2025,06:34,Ewallet,8.6
739-27-2044,B,Mandalay,Member,Female,Fashion accessories,48.92,9,22.014,462.294,07/23/2025,21:16,Credit card,5.4
182-74-1198,B,Mandalay,Normal,Female,Electronic accessories,49.53,9,22.2885,468.0585,05/03/2025,22:41,Cash,5.0
778-45-0903,B,Naypyitaw,Member,Male,Electronic accessories,48.1,4,9.62,202.02,07/23/2025,09:43,Cash,5.5
202-44-5262,B,Yangon,Normal,Male,Fashion accessories,81.61,9,36.7245,771.2145,10/30/2025,07:12,Cash,4.3
505-94-4047,B,Yangon,Normal,Female,Health and beauty,26.67,4,5.334,112.014,01/08/2026,09:03,Ewallet,8.3
751-04-2310,C,Yangon,Member,Female,Sports and travel,91.01,3,13.6515,286.6815,04/07/2025,08:46,Ewallet,7.4
450-34-9219,A,Yangon,Normal,Female,Home and lifestyle,96.87,6,29.061,610.281,02/18/2025,04:45,Ewallet,6.2
680-08-9680,C,Yangon,Normal,Female,Health and beauty,18.54,8,7.416,155.736,08/22/2025,13:59,Cash,7.4
432-10-5078,A,Naypyitaw,Member,Male,Food and beverages,35.67,3,5.3505,112.3605,02/10/2025,00:58,Credit card,8.1
661-18-0308,B,Mandalay,Normal,Male,Electronic accessories,20.5,2,2.05,43.05,04/12/2025,14:38,Ewallet,9.3
176-12-6574,C,Yangon,Normal,Male,Home and lifestyle,35.71,4,7.142,149.982,05/05/2025,00:11,Cash,5.4
015-65-7531,C,Naypyitaw,Normal,Male,Fashion accessories,37.27,2,3.727,78.267,12/22/2025,06:10,Credit card,6.9
777-19-9081,B,Mandalay,Normal,Male,Home and lifestyle,98.83,9,44.4735,933.9435,12/14/2025,12:50,Ewallet,5.5
085-42-3617,B,Naypyitaw,Member,Male,Health and beauty,16.77,9,7.5465,158.4765,05/30/2025,13:04,Credit card,5.7
442-45-6670,B,Naypyitaw,Normal,Female,Health and beauty,18.84,10,9.42,197.82,11/22/2025,11:34,Cash,5.2
631-86-7903,A,Yangon,Member,Male,Fashion accessories,15.26,4,3.052,64.092,08/02/2025,14:32,Ewallet,5.0
818-16-2755,A,Mandalay,Member,Male,Food and beverages,67.12,5,16.78,352.38,03/05/2025,15:02,Cash,8.9
904-30-1921,C,Mandalay,Member,Male,Food and beverages,24.25,2,2.425,50.925,02/09/2026,16:50,Cash,6.0
339-99-8770,C,Mandalay,Normal,Male,Electronic accessories,77.41,3,11.6115,243.8415,01/05/2026,14:47,Cash,5.3
168-07-8902,A,Yangon,Normal,Male,Health and beauty,53.48,8,21.392,449.232,11/26/2025,22:50,Cash,5.6
423-91-4457,A,Naypyitaw,Member,Male,Electronic accessories,28.82,9,12.969,272.349,06/16/2025,09:31,Ewallet,5.2
564-61-6895,A,Yangon,Normal,Male,Food and beverages,16.07,7,5.6245,118.1145,04/26/2025,04:50,Credit card,8.5
863-98-4284,B,Naypyitaw,Normal,Male,Electronic accessories,80.3,8,32.12,674.52,09/15/2025,01:01,Cash,9.5
959-05-4613,A,Mandalay,Member,Male,Home and lifestyle,61.27,9,27.5715,579.0015,07/03/2025,04:55,Cash,8.2
756-05-9668,A,Mandalay,Member,Female,Health and beauty,91.36,1,4.568,95.928,12/03/2025,21:26,Credit card,7.3
688-38-8847,C,Mandalay,Normal,Male,Home and lifestyle,22.65,9,10.1925,214.0425,11/10/2025,17:30,Cash,4.8
244-75-6860,C,Yangon,Normal,Male,Sports and travel,88.76,1,4.438,93.198,01/25/2026,12:46,Credit card,9.7
593-10-9215,B,Naypyitaw,Normal,Female,Food and beverages,22.13,8,8.852,185.892,09/12/2025,02:40,Cash,9.0
125-00-4077,B,Naypyitaw,Normal,Male,Home and lifestyle,49.71,2,4.971,104.391,07/23/2025,01:53,Credit card,9.7
155-13-9734,B,Yangon,Normal,Male,Health and beauty,42.39,1,2.1195,44.5095,07/08/2025,08:07,Ewallet,8.4
449-46-7231,C,Mandalay,Member,Male,Food and beverages,47.01,4,9.402,197.442,09/05/2025,23:33,Ewallet,4.8
886-15-7272,B,Mandalay,Normal,Male,Fashion accessories,28.84,8,11.536,242.256,05/13/2025,01:42,Cash,4.9
676-71-6415,C,Yangon,Member,Female,Electronic accessories,92.73,5,23.1825,486.8325,07/10/2025,00:35,Ewallet,5.1
369-42-8097,B,Naypyitaw,Normal,Male,Health and beauty,95.51,9,42.9795,902.5695,10/27/2025,11:15,Cash,8.2
569-80-7462,B,Naypyitaw,Normal,Male,Health and beauty,25.18,9,11.331,237.951,12/23/2025,17:10,Cash,6.1
923-01-1050,B,Mandalay,Normal,Female,Sports and travel,56.66,6,16.998,356.958,05/11/2025,04:43,Ewallet,5.4
550-24-6659,C,Mandalay,Member,Male,Food and beverages,24.87,8,9.948,208.908,12/09/2025,23:04,Credit card,6.1
332-01-7272,A,Mandalay,Normal,Male,Home and lifestyle,55.51,7,19.4285,407.9985,02/06/2026,06:03,Cash,5.9
524-15-4281,C,Mandalay,Member,Male,Sports and travel,39.68,2,3.968,83.328,02/21/2025,19:20,Credit card,6.1
682-83-5947,B,Yangon,Member,Female,Fashion accessories,82.55,2,8.255,173.355,07/28/2025,05:50,Cash,6.5
074-90-0399,A,Mandalay,Normal,Male,Food and beverages,45.08,1,2.254,47.334,08/15/2025,02:14,Cash,6.3
489-53-0986,A,Yangon,Normal,Female,Home and lifestyle,85.01,2,8.501,178.521,06/13/2025,13:16,Credit card,7.3
958-26-3846,B,Mandalay,Member,Male,Electronic accessories,39.21,8,15.684,329.364,04/18/2025,22:11,Credit card,6.2
447-08-7365,C,Mandalay,Normal,Female,Food and beverages,82.95,9,37.3275,783.8775,10/03/2025,20:44,Ewallet,5.7
827-51-5452,A,Naypyitaw,Member,Male,Health and beauty,43.4,4,8.68,182.28,01/23/2026,10:08,Ewallet,5.3
676-43-8741,C,Mandalay,Member,Female,Food and beverages,78.63,2,7.863,165.123,07/20/2025,20:53,Cash,5.2
956-10-6486,A,Naypyitaw,Normal,Male,Fashion accessories,91.6,1,4.58,96.18,10/03/2025,23:13,Cash,5.4
936-81-5376,C,Mandalay,Member,Male,Fashion accessories,29.73,7,10.4055,218.5155,10/08/2025,15:09,Ewallet,5.3
237-55-1620,C,Naypyitaw,Normal,Female,Electronic accessories,77.72,3,11.658,244.818,02/09/2026,11:05,Cash,9.5
972-14-1568,B,Yangon,Normal,Male,Home and lifestyle,61.26,10,30.63,643.23,07/23/2025,16:42,Ewallet,4.7
226-78-3397,B,Mandalay,Normal,Female,Sports and travel,81.3,9,36.585,768.285,09/11/2025,19:48,Credit card,6.7
344-19-3515,C,Naypyitaw,Member,Female,Food and beverages,87.07,7,30.4745,639.9645,03/21/2025,18:05,Credit card,4.7
935-65-0898,B,Naypyitaw,Member,Male,Electronic accessories,52.62,8,21.048,442.008,03/19/2025,16:46,Credit card,5.5
274-49-5425,A,Mandalay,Normal,Male,Health and beauty,78.42,7,27.447,576.387,07/31/2025,22:27,Credit card,8.9
457-72-4813,B,Naypyitaw,Member,Female,Food and beverages,93.86,4,18.772,394.212,02/07/2026,12:25,Ewallet,8.9
628-72-4977,A,Yangon,Normal,Female,Fashion accessories,90.35,3,13.5525,284.6025,05/18/2025,01:01,Cash,7.5
685-86-0662,A,Yangon,Normal,Male,Sports and travel,48.78,9,21.951,460.971,10/12/2025,01:27,Ewallet,6.1
467-26-6134,C,Mandalay,Normal,Female,Home and lifestyle,88.75,8,35.5,745.5,09/28/2025,06:52,Cash,5.5
267-20-5225,A,Yangon,Normal,Female,Fashion accessories,19.46,5,4.865,102.165,03/17/2025,15:12,Credit card,7.5
293-80-3257,B,Mandalay,Normal,Female,Sports and travel,84.92,4,16.984,356.664,12/19/2025,07:16,Credit card,8.8
243-58-6004,A,Mandalay,Member,Female,Food and beverages,74.6,2,7.46,156.66,07/26/2025,01:24,Ewallet,7.1
685-64-6821,B,Yangon,Member,Male,Electronic accessories,73.95,6,22.185,465.885,04/02/2025,12:15,Cash,8.8
534-94-1810,B,Naypyitaw,Member,Female,Electronic accessories,21.61,5,5.4025,113.4525,12/17/2025,17:47,Cash,6.4
923-76-5831,A,Yangon,Normal,Male,Home and lifestyle,67.13,8,26.852,563.892,02/15/2025,09:45,Ewallet,8.0
751-76-6098,A,Mandalay,Normal,Male,Sports and travel,83.12,4,16.624,349.104,01/20/2026,02:30,Credit card,4.6
011-46-2717,A,Naypyitaw,Member,Male,Home and lifestyle,75.55,9,33.9975,713.9475,04/12/2025,18:54,Ewallet,8.3
805-19-1660,A,Yangon,Member,Female,Food and beverages,85.03,3,12.7545,267.8445,12/04/2025,00:41,Cash,5.2
205-45-0232,C,Naypyitaw,Member,Female,Fashion accessories,92.73,5,23.1825,486.8325,07/06/2025,00:38,Cash,6.5
055-51-1041,B,Yangon,Member,Male,Home and lifestyle,13.93,6,4.179,87.759,05/07/2025,06:54,Credit card,7.3
277-65-6896,A,Naypyitaw,Member,Female,Sports and travel,40.7,3,6.105,128.205,03/15/2025,21:46,Cash,6.8
985-94-1073,B,Yangon,Member,Female,Electronic accessories,40.86,2,4.086,85.806,01/12/2026,12:33,Credit card,6.9
323-92-8708,C,Yangon,Member,Female,Electronic accessories,96.12,3,14.418,302.778,03/03/2025,03:24,Credit card,8.6
777-09-9176,B,Naypyitaw,Normal,Male,Home and lifestyle,98.43,6,29.529,620.109,11/29/2025,04:49,Credit card,7.3
395-79-4588,C,Naypyitaw,Normal,Female,Electronic accessories,42.74,1,2.137,44.877,11/24/2025,19:12,Credit card,5.4
245-42-0754,C,Mandalay,Member,Male,Sports and travel,12.18,1,0.609,12.789,04/12/2025,04:11,Cash,8.2
554-37-9240,A,Yangon,Normal,Male,Food and beverages,12.13,7,4.2455,89.1555,08/05/2025,15:23,Credit card,8.0
901-34-3908,C,Mandalay,Normal,Male,Fashion accessories,58.0,6,17.4,365.4,02/19/2025,02:05,Ewallet,5.5
070-90-6924,C,Mandalay,Normal,Female,Electronic accessories,62.35,3,9.3525,196.4025,11/02/2025,14:18,Ewallet,7.7
233-20-2190,B,Mandalay,Member,Male,Home and lifestyle,60.27,2,6.027,126.567,03/12/2025,14:37,Cash,8.7
367-45-8068,B,Yangon,Normal,Female,Sports and travel,83.96,4,16.792,352.632,07/19/2025,12:43,Cash,9.7
190-90-8048,A,Naypyitaw,Member,Female,Electronic accessories,44.61,10,22.305,468.405,10/13/2025,00:10,Credit card,5.5
373-06-6447,A,Mandalay,Normal,Male,Home and lifestyle,46.26,5,11.565,242.865,09/19/2025,12:26,Credit card,4.7
405-53-5899,C,Naypyitaw,Member,Female,Food and beverages,97.22,10,48.61,1020.81,07/04/2025,10:51,Ewallet,5.8
567-75-9834,A,Mandalay,Normal,Female,Electronic accessories,44.59,9,20.0655,421.3755,10/27/2025,15:25,Credit card,8.8
913-87-4701,C,Yangon,Normal,Male,Health and beauty,14.66,1,0.733,15.393,06/21/2025,23:00,Cash,9.7
568-96-2283,A,Naypyitaw,Member,Male,Health and beauty,82.48,7,28.868,606.228,10/23/2025,05:15,Credit card,4.2
629-86-9112,A,Mandalay,Normal,Male,Health and beauty,99.69,9,44.8605,942.0705,08/06/2025,15:28,Credit card,7.2
986-79-9355,C,Naypyitaw,Normal,Male,Electronic accessories,57.11,6,17.133,359.793,11/10/2025,01:30,Ewallet,7.2
663-34-6074,B,Mandalay,Member,Male,Fashion accessories,76.82,7,26.887,564.627,10/21/2025,20:25,Credit card,9.4
213-11-9095,C,Naypyitaw,Normal,Female,Home and lifestyle,76.6,9,34.47,723.87,05/09/2025,15:38,Ewallet,4.5
419-54-1684,B,Naypyitaw,Member,Male,Health and beauty,32.56,2,3.256,68.376,09/19/2025,09:30,Credit card,6.1
960-98-1368,B,Yangon,Normal,Female,Food and beverages,69.43,2,6.943,145.803,10/06/2025,23:05,Ewallet,6.2
877-63-0191,B,Yangon,Normal,Female,Health and beauty,30.51,9,13.7295,288.3195,01/26/2026,03:49,Ewallet,4.3
273-84-5825,C,Yangon,Normal,Male,Sports and travel,19.13,2,1.913,40.173,08/15/2025,01:11,Cash,5.7
892-25-8713,A,Yangon,Normal,Male,Health and beauty,79.81,1,3.9905,83.8005,04/19/2025,06:14,Credit card,5.7
434-36-0121,B,Yangon,Member,Female,Health and beauty,33.13,6,9.939,208.719,04/06/2025,15:33,Credit card,6.4
660-60-8979,C,Yangon,Member,Female,Health and beauty,79.69,10,39.845,836.745,09/11/2025,05:54,Ewallet,6.9
800-69-4411,B,Mandalay,Normal,Male,Health and beauty,16.77,8,6.708,140.868,07/18/2025,08:40,Cash,7.6
752-57-7318,C,Mandalay,Normal,Female,Food and beverages,80.99,10,40.495,850.395,09/13/2025,03:24,Cash,9.6
096-34-7110,C,Naypyitaw,Normal,Male,Fashion accessories,44.92,3,6.738,141.498,09/02/2025,16:50,Cash,5.1
977-58-8249,B,Naypyitaw,Member,Female,Health and beauty,11.85,3,1.7775,37.3275,09/11/2025,17:21,Ewallet,7.4
479-18-6581,A,Yangon,Normal,Male,Food and beverages,99.41,10,49.705,1043.805,05/30/2025,15:45,Ewallet,4.9
699-70-8455,B,Yangon,Normal,Male,Home and lifestyle,99.68,10,49.84,1046.64,10/16/2025,03:50,Ewallet,9.9
408-24-8286,A,Naypyitaw,Normal,Male,Sports and travel,91.31,1,4.5655,95.8755,11/28/2025,18:22,Ewallet,9.3
389-76-7397,C,Yangon,Member,Female,Fashion accessories,11.13,7,3.8955,81.8055,09/12/2025,02:03,Ewallet,8.9
429-84-0149,B,Yangon,Normal,Male,Sports and travel,74.69,5,18.6725,392.1225,03/11/2025,11:49,Cash,8.6
336-47-9932,C,Naypyitaw,Normal,Female,Food and beverages,87.92,4,17.584,369.264,09/03/2025,21:10,Credit card,8.3
117-14-9994,A,Mandalay,Normal,Female,Health and beauty,50.35,5,12.5875,264.3375,10/21/2025,07:19,Credit card,5.8
050-42-8914,C,Mandalay,Member,Male,Sports and travel,46.55,6,13.965,293.265,10/23/2025,06:24,Cash,9.1
757-75-6947,B,Naypyitaw,Member,Female,Sports and travel,69.18,2,6.918,145.278,08/07/2025,06:53,Cash,7.1
